latitude,longitude,altitude(feet),ascent(feet),speed(mph),distance(feet),time(millisecond),datetime(utc),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),flycStateRaw,flycState,message
0.339542626219429,36.9018919035098,5510.3926533667,0,0,0,0,2018-04-07 06:07:09,9,0,0,5510.3926533667,0,0,0,0,0,0,112.9, -0.5, 2.5,0,0,364,364,364,1684,117.5,0,99,4.3,4.301,4.3,4.3,0,0,0,80.51,41,Motors_Started,
0.339542625545861,36.9018918731928,5510.3926533667,0,0,0.0110637142648,100,2018-04-07 06:07:09,9,0,0,5510.3926533667,0,0,0.0110637142648,0,0,0,112.9, -0.5, 2.5,0,0,364,364,364,1684,117.5,0,99,4.3,4.301,4.3,4.3,0,0,0,80.51,41,Motors_Started,
0.339542625711386,36.9018918562578,5510.3926533667,0,0,0.0172405845412,200,2018-04-07 06:07:09,9,0,0,5510.3926533667,0,0,0.0172405845412,0,0,0,113, -0.5, 2.5,0,0,364,364,364,1684,117.5,0,99,4.3,4.301,4.3,4.3,0,0,0,80.51,41,Motors_Started,
0.339542626390885,36.9018918390541,5510.3926533667,0,0,0.0235163065268,300,2018-04-07 06:07:09,9,0,0,5510.3926533667,0,0,0.0235163065268,0,0,0,112.9, -0.4, 2.5,0,0,364,364,364,1684,117.5,0,99,4.3,4.301,4.3,4.3,0,0,0,80.51,41,Motors_Started,
0.339542666570185,36.9018918361202,5510.3926533667,0,0,0.0286572843816,400,2018-04-07 06:07:10,9,0,0,5510.3926533667,0,0,0.0286572843816,0,0,0,112.9, -0.4, 2.5,0,0,364,364,364,1684,117.5,0,99,4.3,4.301,4.3,4.3,0,0,0,80.51,41,Motors_Started,
0.339542696295076,36.9018918289404,5510.3926533667,0,0,0.03733431878,500,2018-04-07 06:07:10,9,0,0,5510.3926533667,0,0,0.03733431878,0,0,0,112.9, -0.4, 2.5,0,0,364,364,364,1684,117.5,0,99,4.3,4.301,4.3,4.3,0,0,0,80.51,41,Motors_Started,
0.339542718265776,36.9018918341417,5510.3926533667,0,0,0.042051510532,600,2018-04-07 06:07:10,9,0,0,5510.3926533667,0,0,0.042051510532,0,0,0,112.9, -0.5, 2.5,0,0,364,364,364,1684,117.5,0,99,4.3,4.301,4.3,4.3,0,0,0,80.51,41,Motors_Started,
0.339542736270018,36.9018918336333,5510.3926533667,0,0,0.047561681312,700,2018-04-07 06:07:10,9,0,17.178,5510.3926533667,0,0,0.047561681312,0,0,0,112.9, -0.4, 2.5,0,0,364,364,364,1684,117.5,0,99,4.3,4.301,4.3,4.3,0,0,1.492,80.51,41,Motors_Started,Setting new Return-To-Home altitude to 45m (148 ft). Setting new Maximum Flight Altitude to 150m (492 ft)
0.339542744522896,36.9018918421972,5510.3926533667,0,0,0.048615159036,800,2018-04-07 06:07:10,9,0,17.178,5510.3926533667,0,0,0.048615159036,0,0,0,112.9, -0.4, 2.5,0,0,364,364,364,1684,117.5,0,99,4.3,4.301,4.3,4.3,0,0,1.492,80.51,41,Motors_Started,
0.339542753804174,36.9018918446612,5510.3926533667,0,0,0.051262140748,900,2018-04-07 06:07:10,9,0,17.178,5510.3926533667,0,0,0.051262140748,0,0,0,112.9, -0.4, 2.5,0,0,364,364,364,1684,117.5,0,99,4.3,4.301,4.3,4.3,0,0,1.492,80.51,41,Motors_Started,
