latitude,longitude,altitude(feet),ascent(feet),speed(mph),distance(feet),time(millisecond),datetime(utc),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),flycStateRaw,flycState,message
0.375914557434408,36.9254486465022,5349.3675681614,0,0,0,0,2018-04-17 07:32:52,10,0,0,5349.3675681614,0,0,0,0,0,0,275.8, 3.4, 0.7,0,0,364,364,364,1684,280.3,0,99,4.288,4.29,4.289,4.288,0,0,0,82.31,41,Motors_Started,
0.375914549309592,36.9254487105763,5349.3675681614,0,0,0.0235641083656,100,2018-04-17 07:32:52,10,0,0,5349.3675681614,0,0,0.0235641083656,0,0,0,275.8, 3.4, 0.7,0,0,364,364,364,1684,280.3,0,99,4.288,4.29,4.289,4.288,0,0,0,82.31,41,Motors_Started,
0.37591454789824,36.9254487946919,5349.3675681614,0,0,0.054177495172,200,2018-04-17 07:32:52,10,0,0,5349.3675681614,0,0,0.054177495172,0,0,0,275.7, 3.4, 0.7,0,0,364,364,364,1684,280.2,0,99,4.288,4.29,4.289,4.288,0,0,0,82.31,41,Motors_Started,
0.375914546090769,36.9254488845707,5349.3675681614,0,0,0.086955711444,300,2018-04-17 07:32:53,10,0,0,5349.3675681614,0,0,0.086955711444,0,0,0,275.8, 3.4, 0.7,0,0,370,364,364,1684,280.3,0,99,4.288,4.29,4.289,4.288,0,0,0,82.31,41,Motors_Started,
0.375914549975117,36.9254489747364,5349.3675681614,0,0,0.119784452652,400,2018-04-17 07:32:53,10,0,0,5349.3675681614,0,0,0.119784452652,0,0,0,275.7, 3.4, 0.6,0,0,563,481,364,1684,280.2,0,99,4.288,4.29,4.289,4.288,0,0,0,82.31,41,Motors_Started,
0.375914552146749,36.9254490494498,5349.3675681614,0,0,0.147024611004,500,2018-04-17 07:32:53,10,0,0,5349.3675681614,0,0,0.147024611004,0,0,0,275.8, 3.4, 0.7,0,0,789,709,743,1269,280.2,0,99,4.288,4.29,4.289,4.288,0,0,0,82.31,41,Motors_Started,
0.375914559356175,36.9254491199322,5349.3675681614,0,0,0.172728351984,600,2018-04-17 07:32:53,10,0,0,5349.3675681614,0,0,0.172728351984,0,0,0,275.8, 3.4, 0.7,0,0,1024,1024,1024,1024,278.3,0,99,4.288,4.29,4.289,4.288,0,0,0,82.31,41,Motors_Started,
0.375914563974646,36.9254491832488,5349.3675681614,0,0,0.195841869784,700,2018-04-17 07:32:53,10,0,17.129,5349.3675681614,0,0,0.195841869784,0,0,0,275.8, 3.4, 0.7,0,0,1024,1024,1024,1024,278.3,0,99,4.288,4.29,4.289,4.288,0,0,1.486,82.31,41,Motors_Started,Setting new Return-To-Home altitude to 30m (98 ft). Setting new Maximum Flight Altitude to 150m (492 ft)
0.37591457243309,36.9254492594986,5349.3675681614,0,0,0.223713589836,800,2018-04-17 07:32:53,10,0,17.129,5349.3675681614,0,0,0.223713589836,0,0,0,275.8, 3.5, 0.7,0,0,1024,1024,1024,1024,277,0,99,4.288,4.29,4.289,4.288,0,0,1.486,82.31,41,Motors_Started,
0.375914586840951,36.9254494076974,5349.3675681614,0,0,0.277922909156,1000,2018-04-17 07:32:53,10,0,17.129,5349.3675681614,0,0,0.277922909156,0,0,0,275.8, 3.7, 0.7,0,0,1024,1024,1024,1024,276.7,0,99,4.288,4.29,4.289,4.288,0,0,1.486,82.31,41,Motors_Started,
0.375914591358866,36.9254494502804,5349.3675681614,0,0,0.293512804668,1100,2018-04-17 07:32:53,10,0,17.129,5349.3675681614,0,0,0.293512804668,0,0,0,275.8, 3.6, 0.7,0,0,1024,1024,1024,1024,276.6,0,99,4.288,4.29,4.289,4.288,0,0,1.486,82.31,41,Motors_Started,
0.375914595284739,36.925449494087,5349.3675681614,0,0,0.30954233274,1200,2018-04-17 07:32:53,10,0,17.129,5349.3675681614,0,0,0.30954233274,0,0,0,275.8, 3.5, 0.7,0,0,1024,1024,1024,1024,276.5,0,99,4.288,4.29,4.289,4.288,0,0,1.486,82.31,41,Motors_Started,
0.375914600292611,36.9254495651154,5349.3675681614,0,0,0.33551182176,1300,2018-04-17 07:32:54,10,0,17.129,5349.3675681614,0,0,0.33551182176,0,0,0,275.8, 3.7, 0.7,0,0,1024,1024,1024,1024,276.4,0,99,4.288,4.29,4.289,4.288,0,0,1.486,82.31,41,Motors_Started,
