latitude,longitude,altitude(feet),ascent(feet),speed(mph),distance(feet),time(millisecond),datetime(utc),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),flycStateRaw,flycState,message
0.371696891331428,36.9135383655162,5411.7936390567,0,0,0,0,2018-04-18 06:18:41,8,0,0,5411.7936390567,0,0,0,0,0,0,10.8, 1.7, 5.2,0,0,364,364,364,1684,15.2,0,99,4.29,4.289,4.291,4.289,0,0,0,80.51,41,Motors_Started,
0.371696861484288,36.9135383659762,5411.7936390567,0,0,0.0108910108472,100,2018-04-18 06:18:41,8,0,0,5411.7936390567,0,0,0.0108910108472,0,0,0,10.8, 1.7, 5.2,0,0,364,364,364,1684,15.1,0,99,4.29,4.289,4.291,4.289,0,0,0,80.51,41,Motors_Started,
0.371696838770955,36.9135383667201,5411.7936390567,0,0,0.0191816935272,200,2018-04-18 06:18:41,8,0,0,5411.7936390567,0,0,0.0191816935272,0,0,0,10.8, 1.7, 5.2,0,0,364,364,364,1684,15.1,0,99,4.29,4.289,4.291,4.289,0,0,0,80.51,41,Motors_Started,
0.3716968327164,36.9135383695844,5411.7936390567,0,0,0.0214371069852,300,2018-04-18 06:18:41,8,0,0,5411.7936390567,0,0,0.0214371069852,0,0,0,10.7, 1.7, 5.2,0,0,364,364,364,1684,15.1,0,99,4.29,4.289,4.291,4.289,0,0,0,80.51,41,Motors_Started,
0.371696825179961,36.9135383723145,5411.7936390567,0,0,0.0242624351596,400,2018-04-18 06:18:42,8,0,0,5411.7936390567,0,0,0.0242624351596,0,0,0,10.8, 1.7, 5.2,0,0,892,932,868,1289,14.7,0,99,4.29,4.289,4.291,4.289,0,0,0,80.51,41,Motors_Started,
0.371696836432306,36.9135383179519,5411.7936390567,0,0,0.0265016740764,600,2018-04-18 06:18:42,8,0,17.146,5411.7936390567,0,0,0.0265016740764,0,0,0,10.8, 1.7, 5.2,0,0,1024,1024,1024,1024,13.3,0,99,4.29,4.289,4.291,4.289,0,0,1.534,80.51,41,Motors_Started,Setting new Return-To-Home altitude to 30m (98 ft). Setting new Maximum Flight Altitude to 120m (394 ft)
0.371696819890368,36.913538293644,5411.7936390567,0,0,0.036972770212,700,2018-04-18 06:18:42,8,0,17.146,5411.7936390567,0,0,0.036972770212,0,0,0,10.8, 1.7, 5.2,0,0,1024,1024,1024,1024,12.3,0,99,4.29,4.289,4.291,4.289,0,0,1.534,80.51,41,Motors_Started,
0.371696797335808,36.9135382790587,5411.7936390567,0,0,0.046594817764,800,2018-04-18 06:18:42,8,0,17.146,5411.7936390567,0,0,0.046594817764,0,0,0,10.8, 1.8, 5.3,0,0,1024,1024,1024,1024,11.6,0,99,4.29,4.289,4.291,4.289,0,0,1.534,80.51,41,Motors_Started,
0.37169677340562,36.9135382645401,5411.7936390567,0,0,0.056642390264,1000,2018-04-18 06:18:42,8,0,17.146,5411.7936390567,0,0,0.056642390264,0,0,0,10.8, 2, 5.4,0,0,1024,1024,1024,1024,11.5,0,99,4.29,4.289,4.291,4.289,0,0,1.534,80.51,41,Motors_Started,
0.371696770848352,36.91353826424,5411.7936390567,0,0,0.057424870604,1100,2018-04-18 06:18:42,8,0,17.146,5411.7936390567,0,0,0.057424870604,0,0,0,10.8, 2, 5.4,0,0,1024,1024,1024,1024,11.4,0,99,4.29,4.289,4.291,4.289,0,0,1.534,80.51,41,Motors_Started,
